index,seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,ghazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,maxenergy
1837,a,b,W,35800.0,722.0,27.0,11.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,b,b,W,32780.0,677.0,15.0,8.0,b,1.0,0.0,0.0,1.0,0.0,10000.0,10000.0
1840,b,b,W,51410.0,922.0,80.0,47.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,b,b,W,30220.0,592.0,6.0,-6.0,b,1.0,1.0,0.0,0.0,0.0,100.0,100.0
1842,b,b,W,23050.0,428.0,-19.0,-32.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,b,b,N,21190.0,402.0,105.0,6.0,b,1.0,0.0,1.0,0.0,0.0,6000.0,6000.0
1844,b,b,N,44240.0,678.0,327.0,79.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,b,b,N,26360.0,459.0,154.0,21.0,b,2.0,2.0,0.0,0.0,0.0,700.0,500.0
1846,b,b,N,12780.0,376.0,23.0,-1.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,b,b,N,13010.0,322.0,26.0,-15.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,b,b,N,10600.0,268.0,2.0,-29.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,b,b,N,7590.0,233.0,-27.0,-38.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,b,b,N,11330.0,204.0,9.0,-46.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,b,b,N,6890.0,204.0,-34.0,-46.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,b,b,N,8620.0,172.0,-17.0,-55.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,b,b,N,4070.0,173.0,-61.0,-54.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,b,b,N,7400.0,169.0,-28.0,-54.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,b,b,N,6660.0,153.0,-35.0,-58.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,b,b,N,9980.0,145.0,-3.0,-60.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,b,b,N,6710.0,164.0,-35.0,-55.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,b,b,N,8330.0,113.0,-19.0,-69.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,b,b,N,2970.0,142.0,-71.0,-61.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,b,b,N,4690.0,126.0,-55.0,-65.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,b,b,N,3080.0,123.0,-70.0,-66.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,a,b,N,11920.0,141.0,21.0,-60.0,a,1.0,1.0,0.0,0.0,0.0,800.0,800.0
1863,a,b,N,5680.0,127.0,-43.0,-64.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,a,b,N,4890.0,162.0,97.0,88.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,a,b,N,10320.0,172.0,4.0,-51.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,a,b,N,22610.0,242.0,193.0,30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,a,b,N,2410.0,109.0,-76.0,-69.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,a,b,N,8690.0,92.0,-12.0,-74.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1869,a,b,N,4530.0,98.0,-54.0,-72.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,a,b,N,4040.0,92.0,-57.0,-72.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,a,b,N,6920.0,100.0,-26.0,-69.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,a,b,N,4230.0,126.0,-55.0,-61.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,a,b,W,22820.0,311.0,-25.0,-51.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,a,b,W,20760.0,326.0,-32.0,-49.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,a,b,W,27150.0,441.0,-11.0,-31.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,a,b,W,66520.0,685.0,118.0,7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,a,b,W,24360.0,444.0,-20.0,-31.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,a,a,W,18160.0,378.0,-43.0,-41.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,a,a,W,17860.0,321.0,-44.0,-50.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1880,a,a,W,75050.0,675.0,134.0,5.0,a,3.0,0.0,3.0,0.0,0.0,13000.0,8000.0
1881,a,a,W,80100.0,867.0,150.0,35.0,a,2.0,1.0,1.0,0.0,0.0,1500.0,1000.0
1882,a,a,W,27740.0,423.0,-13.0,-34.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,a,a,W,32430.0,527.0,1.0,-18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,a,a,W,30750.0,508.0,-4.0,-21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,a,a,W,64920.0,690.0,103.0,7.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1886,a,a,W,36930.0,534.0,14.0,-13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,a,a,N,18890.0,386.0,102.0,19.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1888,a,a,W,46400.0,652.0,43.0,7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,a,a,W,96760.0,1125.0,197.0,84.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,a,a,W,40350.0,645.0,24.0,5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,a,a,W,90240.0,1080.0,177.0,77.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,a,a,W,104340.0,1269.0,221.0,108.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,a,a,W,32620.0,718.0,0.0,17.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,a,a,N,22480.0,508.0,227.0,195.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,a,a,N,28710.0,454.0,207.0,40.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1896,a,a,N,29310.0,445.0,214.0,38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,a,a,W,19910.0,568.0,-42.0,-3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,a,a,W,12250.0,342.0,-64.0,-41.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,a,a,W,15080.0,306.0,-56.0,-48.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,a,a,W,17180.0,310.0,-50.0,-47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,a,a,W,36680.0,513.0,47.0,3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,a,a,N,14170.0,381.0,52.0,18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,a,a,N,18790.0,322.0,101.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,a,a,W,14580.0,321.0,-60.0,-47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,a,a,W,22530.0,328.0,-39.0,-46.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1906,a,a,W,18440.0,403.0,-50.0,-34.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,a,a,W,64990.0,802.0,77.0,32.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1908,a,a,W,36860.0,681.0,0.0,12.0,a,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
1909,a,a,W,18130.0,463.0,-51.0,-24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,a,a,N,14610.0,373.0,56.0,15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,a,a,N,10040.0,300.0,7.0,-7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,a,a,W,11410.0,250.0,-67.0,-57.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,a,a,N,14020.0,251.0,50.0,-22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,a,a,N,12170.0,226.0,30.0,-30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,a,a,N,10040.0,216.0,7.0,-33.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,a,a,W,9710.0,248.0,-72.0,-57.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,a,a,W,55230.0,904.0,57.0,56.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,a,a,W,19580.0,439.0,-44.0,-24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,a,a,N,15640.0,326.0,67.0,1.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
1920,a,a,N,13610.0,262.0,46.0,-19.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,a,a,N,9280.0,294.0,35.0,71.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,a,a,N,9000.0,241.0,31.0,40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,a,a,N,23440.0,514.0,151.0,59.0,a,1.0,0.0,1.0,0.0,0.0,8000.0,8000.0
1924,a,a,N,6660.0,274.0,-29.0,-15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,a,a,N,5480.0,236.0,-20.0,37.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,a,a,N,8030.0,224.0,31.0,42.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,a,a,N,4170.0,181.0,-49.0,-34.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,a,a,N,7160.0,182.0,-13.0,-34.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,a,a,N,13640.0,210.0,123.0,33.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,a,a,N,4310.0,172.0,-30.0,9.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,a,a,N,3250.0,127.0,-47.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,a,a,N,3520.0,107.0,-42.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,a,a,N,2270.0,78.0,-82.0,-69.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,a,a,N,6130.0,111.0,-28.0,-59.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,a,a,N,3470.0,84.0,-59.0,-69.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,a,a,N,9680.0,139.0,14.0,-48.0,a,1.0,1.0,0.0,0.0,0.0,700.0,700.0
1937,a,a,N,8680.0,188.0,31.0,7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,a,a,N,2440.0,104.0,-71.0,-61.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,a,a,N,1350.0,112.0,-80.0,-36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,a,a,N,5440.0,126.0,-18.0,-28.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1941,a,a,N,9990.0,118.0,17.0,-56.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1942,a,a,N,2960.0,108.0,-76.0,-57.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,a,a,N,7020.0,98.0,-44.0,-61.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,a,a,N,6130.0,129.0,-27.0,-50.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,a,a,W,7320.0,177.0,-71.0,-65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,a,a,W,5710.0,195.0,-77.0,-61.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,a,a,W,7430.0,196.0,-70.0,-61.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,a,a,W,22220.0,415.0,-5.0,-11.0,a,1.0,0.0,1.0,0.0,0.0,7000.0,7000.0
1949,a,a,W,26400.0,510.0,13.0,9.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,a,a,W,11610.0,315.0,-21.0,3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,a,a,W,14580.0,308.0,-42.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,a,a,W,28380.0,628.0,14.0,26.0,a,1.0,0.0,0.0,1.0,0.0,20000.0,20000.0
1954,a,a,W,42140.0,525.0,187.0,72.0,a,1.0,0.0,1.0,0.0,0.0,5000.0,5000.0
1955,a,a,W,20350.0,439.0,39.0,44.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,a,a,W,31810.0,514.0,27.0,3.0,a,1.0,1.0,0.0,0.0,0.0,100.0,100.0
1957,a,a,W,44190.0,696.0,201.0,129.0,a,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
1958,b,a,W,28290.0,527.0,100.0,79.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,b,a,W,25090.0,383.0,78.0,30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,b,a,W,16750.0,398.0,19.0,35.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,b,a,W,21650.0,348.0,53.0,18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,b,a,W,60930.0,866.0,101.0,72.0,a,1.0,0.0,0.0,1.0,0.0,10000.0,10000.0
1964,b,a,W,19660.0,644.0,-16.0,36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,b,a,W,21000.0,466.0,-10.0,-1.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,b,a,W,13600.0,368.0,-11.0,20.0,a,1.0,1.0,0.0,0.0,0.0,800.0,800.0
1967,b,a,W,18780.0,337.0,-35.0,-32.0,a,2.0,1.0,1.0,0.0,0.0,9900.0,9000.0
1968,b,a,W,19920.0,400.0,-15.0,-15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,b,a,W,20050.0,295.0,-14.0,-37.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,b,a,W,18420.0,255.0,-21.0,-46.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,b,a,W,36100.0,350.0,54.0,-26.0,a,1.0,1.0,0.0,0.0,0.0,100.0,100.0
1972,b,a,W,57010.0,535.0,144.0,14.0,a,1.0,1.0,0.0,0.0,0.0,600.0,600.0
1973,b,a,W,56060.0,600.0,140.0,27.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,b,a,W,31320.0,407.0,35.0,-13.0,a,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
1975,b,a,W,26330.0,386.0,13.0,-18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,b,a,W,19640.0,302.0,-16.0,-36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,b,a,W,41260.0,529.0,77.0,13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,b,a,W,60320.0,632.0,159.0,35.0,a,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
1979,b,a,W,47840.0,594.0,106.0,27.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,b,a,W,18690.0,401.0,-20.0,-15.0,a,1.0,1.0,0.0,0.0,0.0,700.0,700.0
1981,b,a,W,35830.0,407.0,54.0,-13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,a,a,W,30650.0,424.0,29.0,-8.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1983,a,a,W,38400.0,555.0,62.0,21.0,a,2.0,0.0,2.0,0.0,0.0,12000.0,8000.0
1985,a,a,W,42210.0,662.0,78.0,44.0,a,2.0,0.0,1.0,1.0,0.0,33000.0,30000.0
1986,a,a,W,48390.0,532.0,104.0,16.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,a,a,W,33310.0,541.0,40.0,18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,a,a,W,65760.0,772.0,177.0,68.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,a,a,W,24300.0,508.0,2.0,11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,b,b,W,22010.0,380.0,-11.0,-16.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,b,b,W,17290.0,278.0,-30.0,-39.0,b,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1992,b,b,W,14460.0,271.0,-42.0,-40.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,b,b,W,47200.0,562.0,91.0,24.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,b,b,W,26750.0,408.0,8.0,-10.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,b,b,W,19120.0,389.0,-23.0,-14.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,b,b,W,21400.0,391.0,-14.0,-14.0,b,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1997,b,b,W,62860.0,596.0,154.0,31.0,b,3.0,3.0,0.0,0.0,0.0,1300.0,500.0
1998,b,b,W,60490.0,788.0,129.0,70.0,b,1.0,1.0,0.0,0.0,0.0,600.0,600.0
1999,b,b,W,33960.0,593.0,29.0,28.0,b,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
2000,b,b,W,20080.0,370.0,-24.0,-20.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,b,b,W,69230.0,955.0,162.0,106.0,b,2.0,0.0,1.0,1.0,0.0,34000.0,30000.0
2003,b,b,W,28360.0,781.0,7.0,68.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,b,b,W,14190.0,453.0,-46.0,-2.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,b,b,W,15760.0,570.0,-40.0,23.0,b,1.0,1.0,0.0,0.0,0.0,300.0,300.0
2006,b,b,W,20640.0,517.0,-23.0,14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,b,b,W,32500.0,566.0,21.0,24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,b,b,W,47600.0,763.0,78.0,68.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,b,b,W,24750.0,548.0,-8.0,21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,b,b,W,24500.0,488.0,-9.0,7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,b,b,W,63670.0,846.0,138.0,86.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,b,b,W,67810.0,1002.0,153.0,120.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,b,b,W,30150.0,691.0,13.0,52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,b,b,W,18490.0,451.0,-34.0,-4.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,b,b,W,12670.0,350.0,-55.0,-25.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,b,b,W,13590.0,359.0,-51.0,-23.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
2017,b,b,W,27040.0,347.0,-3.0,-26.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
2018,b,b,W,20890.0,386.0,-25.0,-18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,b,b,W,42700.0,700.0,53.0,49.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
2020,b,b,W,87060.0,1043.0,212.0,122.0,a,2.0,1.0,1.0,0.0,0.0,2800.0,2000.0
2021,b,b,W,43420.0,623.0,56.0,33.0,a,2.0,2.0,0.0,0.0,0.0,500.0,400.0
2022,b,b,W,34930.0,459.0,19.0,-6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,b,b,W,64830.0,916.0,121.0,88.0,a,1.0,0.0,1.0,0.0,0.0,6000.0,6000.0
2024,b,b,W,64490.0,755.0,120.0,55.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,b,b,W,34620.0,661.0,18.0,36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,b,b,W,48950.0,744.0,67.0,53.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,b,b,W,59950.0,815.0,105.0,67.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,b,b,W,38590.0,716.0,32.0,47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,b,b,W,25050.0,451.0,-14.0,-7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,a,a,W,23930.0,426.0,-20.0,-13.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,a,a,W,37480.0,660.0,25.0,35.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,a,a,W,41410.0,630.0,38.0,29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,a,a,W,59640.0,722.0,98.0,47.0,a,2.0,2.0,0.0,0.0,0.0,600.0,400.0
2034,a,a,W,26210.0,512.0,-13.0,4.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,a,a,W,29730.0,539.0,-1.0,10.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
2036,a,a,W,26280.0,404.0,-13.0,-18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,a,a,N,40370.0,755.0,223.0,202.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,a,a,N,20740.0,510.0,66.0,104.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,a,a,N,13520.0,363.0,8.0,45.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,a,a,W,24890.0,363.0,-26.0,-32.0,a,1.0,1.0,0.0,0.0,0.0,500.0,500.0
2041,a,a,W,31720.0,423.0,-6.0,-21.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
2042,a,a,W,19240.0,370.0,-43.0,-31.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,a,a,W,25630.0,423.0,-24.0,-21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,a,a,W,21040.0,402.0,-38.0,-25.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
2046,a,a,W,33330.0,482.0,-5.0,-12.0,a,2.0,1.0,0.0,1.0,0.0,40200.0,40000.0
2047,a,a,W,50840.0,719.0,46.0,32.0,a,1.0,0.0,1.0,0.0,0.0,7000.0,7000.0
2048,a,a,W,31430.0,484.0,-10.0,-11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,a,a,W,22810.0,508.0,-35.0,-7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,a,a,W,32220.0,513.0,-8.0,-6.0,a,2.0,1.0,1.0,0.0,0.0,2300.0,2000.0
2051,a,a,W,49480.0,579.0,42.0,6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,a,a,W,28350.0,467.0,-19.0,-15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,a,a,W,23160.0,393.0,-34.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,b,a,W,37570.0,539.0,8.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,b,a,W,27480.0,441.0,-21.0,-18.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
2056,b,a,W,16830.0,396.0,-14.0,-18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,b,a,W,44330.0,485.0,27.0,-10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,b,a,W,28360.0,434.0,-19.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,b,a,W,28240.0,460.0,-19.0,-15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,b,a,W,31620.0,520.0,-9.0,-4.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,b,a,W,22850.0,515.0,-13.0,-10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,b,a,W,14710.0,321.0,-58.0,-42.0,a,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
2063,b,a,N,11210.0,323.0,-10.0,29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,b,a,N,16690.0,267.0,34.0,7.0,a,1.0,1.0,0.0,0.0,0.0,800.0,800.0
2065,b,a,N,15610.0,246.0,25.0,-2.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,b,a,W,20330.0,413.0,-42.0,-25.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,b,a,W,18920.0,330.0,-46.0,-40.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
2068,b,a,W,30130.0,403.0,-15.0,-27.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,b,a,W,20660.0,335.0,-42.0,-39.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
2070,b,a,W,14110.0,280.0,-59.0,-49.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,b,a,W,36910.0,455.0,6.0,-18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,b,a,W,37620.0,520.0,8.0,-6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,b,a,W,24100.0,392.0,-31.0,-29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,b,a,W,39120.0,651.0,13.0,18.0,a,2.0,2.0,0.0,0.0,0.0,1000.0,900.0
2075,b,a,W,54070.0,696.0,56.0,26.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076,b,a,W,32490.0,595.0,-7.0,7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,b,a,W,31800.0,585.0,-9.0,6.0,a,1.0,1.0,0.0,0.0,0.0,100.0,100.0
2078,a,a,W,28060.0,470.0,-14.0,-11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,a,a,W,42090.0,794.0,30.0,50.0,a,2.0,2.0,0.0,0.0,0.0,400.0,200.0
2080,a,a,W,34390.0,646.0,6.0,22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,a,a,N,39770.0,870.0,218.0,248.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2082,a,a,N,12560.0,469.0,0.0,88.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,a,a,N,15840.0,436.0,27.0,74.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,a,a,N,10690.0,297.0,-14.0,19.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
