index,type,operation,amount,balance,bank,k_symbol
51495,CREDIT,TRANSFER FROM ACCOUNT,6745.0,33849.4,EF,DUCHOD
51498,ISSUE,TRANSFER TO ACCOUNT,5126.0,58799.6,WX,SIPO
51499,ISSUE,TRANSFER TO ACCOUNT,5457.0,22038.7,WX,POJISTNE
51501,ISSUE,TRANSFER TO ACCOUNT,5493.0,32891.4,YZ,UVER
51502,ISSUE,TRANSFER TO ACCOUNT,2567.0,19374.9,EF,SIPO
51503,ISSUE,TRANSFER TO ACCOUNT,3684.0,30120.4,UV,SIPO
51506,CREDIT,TRANSFER FROM ACCOUNT,4896.0,21752.4,YZ,DUCHOD
51507,ISSUE,TRANSFER TO ACCOUNT,3448.0,27525.8,QR,SIPO
51509,ISSUE,TRANSFER TO ACCOUNT,2650.2,17655.5,CD,UVER
51511,ISSUE,TRANSFER TO ACCOUNT,157.0,59062.7,IJ,POJISTNE
51514,ISSUE,TRANSFER TO ACCOUNT,1996.0,30502.8,IJ,SIPO
51515,CREDIT,TRANSFER FROM ACCOUNT,4236.0,23173.9,IJ,DUCHOD
51516,ISSUE,TRANSFER TO ACCOUNT,6037.0,30946.3,OP,SIPO
51520,ISSUE,TRANSFER TO ACCOUNT,525.0,56410.2,EF,unknown
51522,ISSUE,TRANSFER TO ACCOUNT,5454.0,37529.0,KL,SIPO
51524,ISSUE,TRANSFER TO ACCOUNT,572.0,25703.2,UV,unknown
51526,ISSUE,TRANSFER TO ACCOUNT,5177.0,27816.1,MN,SIPO
51528,ISSUE,TRANSFER TO ACCOUNT,4579.0,35311.5,YZ,UVER
51529,ISSUE,TRANSFER TO ACCOUNT,3004.5,12417.8,MN,UVER
51530,ISSUE,TRANSFER TO ACCOUNT,3216.7,57988.0,OP,UVER
51532,ISSUE,TRANSFER TO ACCOUNT,4865.0,33315.0,ST,SIPO
51534,ISSUE,TRANSFER TO ACCOUNT,9510.0,49370.2,GH,SIPO
51537,CREDIT,TRANSFER FROM ACCOUNT,6614.0,24284.5,CD,DUCHOD
51542,ISSUE,TRANSFER TO ACCOUNT,6615.0,45482.7,YZ,SIPO
51544,ISSUE,TRANSFER TO ACCOUNT,31.0,22907.7,ST,unknown
51545,ISSUE,TRANSFER TO ACCOUNT,8740.0,28797.0,OP,SIPO
51546,CREDIT,TRANSFER FROM ACCOUNT,6282.0,20537.1,QR,DUCHOD
51547,ISSUE,TRANSFER TO ACCOUNT,5922.0,30958.7,IJ,SIPO
51549,ISSUE,TRANSFER TO ACCOUNT,1220.0,17874.4,MN,unknown
51551,ISSUE,TRANSFER TO ACCOUNT,4028.0,51943.1,MN,SIPO
51554,ISSUE,TRANSFER TO ACCOUNT,2938.7,22858.7,QR,UVER
51559,CREDIT,TRANSFER FROM ACCOUNT,6310.0,37482.8,KL,DUCHOD
51560,ISSUE,TRANSFER TO ACCOUNT,2264.0,19260.1,EF,SIPO
51562,CREDIT,TRANSFER FROM ACCOUNT,6345.0,33653.1,UV,DUCHOD
51563,ISSUE,TRANSFER TO ACCOUNT,4219.5,28470.3,GH,UVER
51569,ISSUE,TRANSFER TO ACCOUNT,6129.0,43308.6,YZ,unknown
51570,ISSUE,TRANSFER TO ACCOUNT,2323.0,49437.6,OP,unknown
51571,ISSUE,TRANSFER TO ACCOUNT,2608.2,28239.0,YZ,UVER
51572,ISSUE,TRANSFER TO ACCOUNT,7636.0,39647.6,GH,UVER
51576,ISSUE,TRANSFER TO ACCOUNT,3637.0,28532.3,UV,SIPO
51578,ISSUE,TRANSFER TO ACCOUNT,2070.0,29275.0,QR,SIPO
51579,ISSUE,TRANSFER TO ACCOUNT,2164.0,15792.6,AB,SIPO
51580,ISSUE,TRANSFER TO ACCOUNT,1662.0,16257.6,QR,SIPO
51581,ISSUE,TRANSFER TO ACCOUNT,9034.0,39357.6,AB,SIPO
51583,ISSUE,TRANSFER TO ACCOUNT,2118.0,25525.7,UV,SIPO
51584,ISSUE,TRANSFER TO ACCOUNT,1869.0,29831.0,OP,unknown
51585,ISSUE,TRANSFER TO ACCOUNT,2580.0,29757.6,GH,SIPO
51586,CREDIT,TRANSFER FROM ACCOUNT,6136.0,29372.9,EF,DUCHOD
51588,ISSUE,TRANSFER TO ACCOUNT,8188.0,40085.4,IJ,SIPO
51589,CREDIT,TRANSFER FROM ACCOUNT,6434.0,27340.0,OP,DUCHOD
51590,ISSUE,TRANSFER TO ACCOUNT,2043.0,37707.0,OP,UVER
51593,ISSUE,TRANSFER TO ACCOUNT,2019.0,16519.3,AB,SIPO
51594,CREDIT,TRANSFER FROM ACCOUNT,5671.0,26443.6,UV,DUCHOD
51598,ISSUE,TRANSFER TO ACCOUNT,762.0,41112.7,GH,SIPO
51599,ISSUE,TRANSFER TO ACCOUNT,7281.3,61383.7,MN,UVER
51601,ISSUE,TRANSFER TO ACCOUNT,446.0,19354.2,MN,SIPO
51602,ISSUE,TRANSFER TO ACCOUNT,2489.3,35984.9,KL,UVER
51604,ISSUE,TRANSFER TO ACCOUNT,4110.0,8499.4,OP,UVER
51605,ISSUE,TRANSFER TO ACCOUNT,1348.0,30221.1,WX,SIPO
51606,ISSUE,TRANSFER TO ACCOUNT,699.0,29522.1,UV,unknown
51609,ISSUE,TRANSFER TO ACCOUNT,3205.0,20336.1,OP,SIPO
51610,ISSUE,TRANSFER TO ACCOUNT,6446.0,49745.5,CD,SIPO
51612,ISSUE,TRANSFER TO ACCOUNT,813.0,46112.0,UV,SIPO
51614,ISSUE,TRANSFER TO ACCOUNT,17.0,46077.6,GH,POJISTNE
51615,ISSUE,TRANSFER TO ACCOUNT,9480.0,62065.5,AB,SIPO
51616,CREDIT,TRANSFER FROM ACCOUNT,6090.0,31250.0,UV,DUCHOD
51617,ISSUE,TRANSFER TO ACCOUNT,2948.0,27563.4,IJ,SIPO
51618,ISSUE,TRANSFER TO ACCOUNT,1431.0,14548.4,OP,unknown
51620,ISSUE,TRANSFER TO ACCOUNT,4507.0,30862.6,KL,SIPO
51621,ISSUE,TRANSFER TO ACCOUNT,6245.0,31262.7,QR,SIPO
51623,ISSUE,TRANSFER TO ACCOUNT,6561.0,30046.1,KL,SIPO
51624,CREDIT,TRANSFER FROM ACCOUNT,4497.0,23263.9,YZ,DUCHOD
51625,ISSUE,TRANSFER TO ACCOUNT,508.0,18975.5,YZ,unknown
51627,ISSUE,TRANSFER TO ACCOUNT,71.0,50546.9,WX,POJISTNE
51629,ISSUE,TRANSFER TO ACCOUNT,4359.0,29110.3,ST,SIPO
51633,ISSUE,TRANSFER TO ACCOUNT,2784.8,36525.4,YZ,UVER
51636,CREDIT,TRANSFER FROM ACCOUNT,5115.0,10930.0,YZ,DUCHOD
51637,ISSUE,TRANSFER TO ACCOUNT,218.0,30238.1,WX,POJISTNE
51638,ISSUE,TRANSFER TO ACCOUNT,3372.7,41558.7,ST,UVER
51641,ISSUE,TRANSFER TO ACCOUNT,2306.8,23182.8,WX,UVER
51642,ISSUE,TRANSFER TO ACCOUNT,5965.0,23614.3,OP,SIPO
51643,ISSUE,TRANSFER TO ACCOUNT,1270.0,47517.9,MN,SIPO
51645,ISSUE,TRANSFER TO ACCOUNT,2809.0,19684.5,MN,SIPO
51646,ISSUE,TRANSFER TO ACCOUNT,367.0,61640.6,ST,POJISTNE
51647,ISSUE,TRANSFER TO ACCOUNT,8001.0,62007.6,CD,SIPO
51649,ISSUE,TRANSFER TO ACCOUNT,8033.2,72254.4,EF,UVER
51651,CREDIT,TRANSFER FROM ACCOUNT,6151.0,25604.0,ST,DUCHOD
51652,ISSUE,TRANSFER TO ACCOUNT,3023.0,43704.5,KL,SIPO
51653,ISSUE,TRANSFER TO ACCOUNT,7001.0,63781.9,OP,SIPO
51655,ISSUE,TRANSFER TO ACCOUNT,3081.0,64330.1,UV,SIPO
51656,ISSUE,TRANSFER TO ACCOUNT,654.0,63676.1,ST,POJISTNE
51657,ISSUE,TRANSFER TO ACCOUNT,3799.8,12129.1,OP,UVER
51658,ISSUE,TRANSFER TO ACCOUNT,471.0,25369.1,AB,unknown
51659,ISSUE,TRANSFER TO ACCOUNT,6578.0,23332.1,CD,UVER
51660,ISSUE,TRANSFER TO ACCOUNT,1867.0,13253.9,OP,unknown
51661,ISSUE,TRANSFER TO ACCOUNT,5569.0,61086.6,QR,SIPO
51662,CREDIT,TRANSFER FROM ACCOUNT,5582.0,33012.3,QR,DUCHOD
51665,ISSUE,TRANSFER TO ACCOUNT,1042.0,46490.3,MN,unknown
51666,ISSUE,TRANSFER TO ACCOUNT,609.0,37551.3,IJ,UVER
51667,ISSUE,TRANSFER TO ACCOUNT,3151.3,16897.6,EF,UVER
51668,ISSUE,TRANSFER TO ACCOUNT,4328.8,39482.8,KL,UVER
51669,ISSUE,TRANSFER TO ACCOUNT,68.0,22544.6,MN,unknown
51674,ISSUE,TRANSFER TO ACCOUNT,4301.0,31024.6,MN,unknown
51676,ISSUE,TRANSFER TO ACCOUNT,3372.7,40638.9,ST,UVER
51680,ISSUE,TRANSFER TO ACCOUNT,138.0,15914.0,WX,unknown
51681,CREDIT,TRANSFER FROM ACCOUNT,4276.0,15513.8,UV,DUCHOD
51682,ISSUE,TRANSFER TO ACCOUNT,2552.0,21134.3,UV,SIPO
51683,ISSUE,TRANSFER TO ACCOUNT,4167.0,42603.9,QR,SIPO
51684,ISSUE,TRANSFER TO ACCOUNT,4610.0,46770.9,OP,UVER
51686,ISSUE,TRANSFER TO ACCOUNT,1782.0,63651.4,CD,unknown
51687,ISSUE,TRANSFER TO ACCOUNT,983.0,51329.7,CD,SIPO
51691,ISSUE,TRANSFER TO ACCOUNT,5106.0,37792.1,KL,SIPO
51696,ISSUE,TRANSFER TO ACCOUNT,4736.0,27918.6,IJ,SIPO
51699,ISSUE,TRANSFER TO ACCOUNT,4225.0,33164.2,IJ,SIPO
51702,ISSUE,TRANSFER TO ACCOUNT,3360.0,27212.1,KL,SIPO
51704,ISSUE,TRANSFER TO ACCOUNT,986.0,38313.2,ST,unknown
51705,ISSUE,TRANSFER TO ACCOUNT,800.0,25647.4,OP,unknown
51707,ISSUE,TRANSFER TO ACCOUNT,4875.8,65716.3,ST,UVER
51708,ISSUE,TRANSFER TO ACCOUNT,4017.0,37983.6,EF,unknown
51709,ISSUE,TRANSFER TO ACCOUNT,7218.0,22415.3,KL,UVER
51712,CREDIT,TRANSFER FROM ACCOUNT,4339.0,22195.0,YZ,DUCHOD
51714,ISSUE,TRANSFER TO ACCOUNT,1049.0,21146.0,GH,unknown
51715,ISSUE,TRANSFER TO ACCOUNT,310.0,28235.0,ST,unknown
51719,ISSUE,TRANSFER TO ACCOUNT,7300.0,47293.6,MN,SIPO
51720,CREDIT,TRANSFER FROM ACCOUNT,4794.0,24383.0,UV,DUCHOD
51721,ISSUE,TRANSFER TO ACCOUNT,4581.0,26958.4,ST,SIPO
51723,ISSUE,TRANSFER TO ACCOUNT,1371.0,53881.0,AB,SIPO
51725,ISSUE,TRANSFER TO ACCOUNT,1943.0,19548.9,MN,SIPO
51728,ISSUE,TRANSFER TO ACCOUNT,3317.0,34528.5,CD,UVER
51729,ISSUE,TRANSFER TO ACCOUNT,5011.2,35472.3,QR,UVER
51732,ISSUE,TRANSFER TO ACCOUNT,5900.0,46336.6,UV,UVER
51733,ISSUE,TRANSFER TO ACCOUNT,2118.3,30846.2,GH,UVER
51739,ISSUE,TRANSFER TO ACCOUNT,2554.0,19133.0,MN,SIPO
51740,ISSUE,TRANSFER TO ACCOUNT,3983.0,22956.0,KL,SIPO
51741,ISSUE,TRANSFER TO ACCOUNT,1164.0,22422.8,WX,unknown
51742,ISSUE,TRANSFER TO ACCOUNT,4438.0,21933.3,AB,SIPO
51745,ISSUE,TRANSFER TO ACCOUNT,7501.0,38997.4,AB,SIPO
51746,ISSUE,TRANSFER TO ACCOUNT,5174.0,31679.3,CD,SIPO
51747,ISSUE,TRANSFER TO ACCOUNT,4767.0,28698.4,GH,unknown
51749,ISSUE,TRANSFER TO ACCOUNT,2073.0,26229.9,ST,SIPO
51750,ISSUE,TRANSFER TO ACCOUNT,2463.0,26973.6,IJ,SIPO
51751,ISSUE,TRANSFER TO ACCOUNT,2036.0,57624.8,WX,unknown
51753,ISSUE,TRANSFER TO ACCOUNT,7951.0,21908.4,QR,unknown
51754,ISSUE,TRANSFER TO ACCOUNT,324.0,29859.4,IJ,SIPO
51755,ISSUE,TRANSFER TO ACCOUNT,5073.0,28036.0,UV,UVER
51756,ISSUE,TRANSFER TO ACCOUNT,4399.0,18049.7,KL,UVER
51759,ISSUE,TRANSFER TO ACCOUNT,1474.0,40058.3,OP,unknown
51760,ISSUE,TRANSFER TO ACCOUNT,3708.0,54038.4,EF,SIPO
51761,ISSUE,TRANSFER TO ACCOUNT,3659.8,29275.7,AB,UVER
51762,ISSUE,TRANSFER TO ACCOUNT,319.0,53719.4,EF,UVER
51763,ISSUE,TRANSFER TO ACCOUNT,1915.0,27360.7,GH,SIPO
51764,ISSUE,TRANSFER TO ACCOUNT,7041.0,20444.5,WX,SIPO
51767,ISSUE,TRANSFER TO ACCOUNT,4771.0,37580.9,UV,SIPO
51768,ISSUE,TRANSFER TO ACCOUNT,68.0,19829.3,EF,POJISTNE
51771,ISSUE,TRANSFER TO ACCOUNT,772.0,22331.5,CD,SIPO
51772,ISSUE,TRANSFER TO ACCOUNT,3292.0,23435.6,YZ,SIPO
51775,ISSUE,TRANSFER TO ACCOUNT,495.0,26196.5,EF,SIPO
51776,ISSUE,TRANSFER TO ACCOUNT,878.0,26691.5,AB,UVER
51779,CREDIT,TRANSFER FROM ACCOUNT,4327.0,23391.0,AB,DUCHOD
51780,ISSUE,TRANSFER TO ACCOUNT,2877.0,11436.5,ST,SIPO
51781,ISSUE,TRANSFER TO ACCOUNT,1040.0,54406.5,IJ,POJISTNE
51784,ISSUE,TRANSFER TO ACCOUNT,621.0,19722.3,ST,unknown
51785,ISSUE,TRANSFER TO ACCOUNT,3191.0,49689.9,IJ,SIPO
51786,ISSUE,TRANSFER TO ACCOUNT,6968.0,30305.4,AB,SIPO
51789,ISSUE,TRANSFER TO ACCOUNT,2668.0,28868.5,KL,unknown
51790,ISSUE,TRANSFER TO ACCOUNT,3116.0,27879.5,UV,SIPO
51791,ISSUE,TRANSFER TO ACCOUNT,411.0,31536.5,QR,SIPO
51792,CREDIT,TRANSFER FROM ACCOUNT,6698.0,30995.5,YZ,DUCHOD
51794,ISSUE,TRANSFER TO ACCOUNT,189.0,50685.3,CD,unknown
51795,ISSUE,TRANSFER TO ACCOUNT,4221.0,58372.2,OP,SIPO
51796,ISSUE,TRANSFER TO ACCOUNT,6061.0,52392.3,CD,SIPO
51797,ISSUE,TRANSFER TO ACCOUNT,2210.0,24928.8,AB,SIPO
51800,CREDIT,TRANSFER FROM ACCOUNT,6582.0,30800.1,EF,DUCHOD
51801,ISSUE,TRANSFER TO ACCOUNT,1845.0,24447.5,YZ,SIPO
51803,CREDIT,TRANSFER FROM ACCOUNT,6296.0,26874.0,EF,DUCHOD
51809,ISSUE,TRANSFER TO ACCOUNT,2039.0,24618.4,OP,SIPO
51814,ISSUE,TRANSFER TO ACCOUNT,6502.0,59948.2,UV,SIPO
51815,ISSUE,TRANSFER TO ACCOUNT,4407.0,56718.2,EF,SIPO
51817,ISSUE,TRANSFER TO ACCOUNT,44.0,13588.8,YZ,unknown
51818,ISSUE,TRANSFER TO ACCOUNT,56.0,13532.8,ST,unknown
51819,ISSUE,TRANSFER TO ACCOUNT,608.0,37882.5,IJ,unknown
51820,ISSUE,TRANSFER TO ACCOUNT,2250.0,13572.9,GH,SIPO
51821,ISSUE,TRANSFER TO ACCOUNT,3437.0,35052.7,OP,SIPO
51824,ISSUE,TRANSFER TO ACCOUNT,2961.0,16177.1,UV,SIPO
51826,ISSUE,TRANSFER TO ACCOUNT,218.0,62202.1,QR,unknown
51829,ISSUE,TRANSFER TO ACCOUNT,1653.0,18750.0,IJ,unknown
51830,ISSUE,TRANSFER TO ACCOUNT,2186.0,19250.7,GH,SIPO
51831,ISSUE,TRANSFER TO ACCOUNT,6941.0,35467.9,EF,SIPO
51832,ISSUE,TRANSFER TO ACCOUNT,2248.0,66698.6,CD,SIPO
51833,ISSUE,TRANSFER TO ACCOUNT,2154.0,29291.6,UV,unknown
51835,ISSUE,TRANSFER TO ACCOUNT,3277.0,22085.9,WX,SIPO
51836,ISSUE,TRANSFER TO ACCOUNT,3564.0,44875.9,OP,SIPO
51838,ISSUE,TRANSFER TO ACCOUNT,5799.0,30026.3,GH,SIPO
51841,CREDIT,TRANSFER FROM ACCOUNT,4753.0,24127.9,GH,DUCHOD
51842,ISSUE,TRANSFER TO ACCOUNT,2047.0,29014.5,KL,SIPO
51843,ISSUE,TRANSFER TO ACCOUNT,6387.0,53222.1,GH,SIPO
51847,ISSUE,TRANSFER TO ACCOUNT,6745.0,34850.3,KL,unknown
51849,ISSUE,TRANSFER TO ACCOUNT,9252.0,43199.9,ST,SIPO
51852,ISSUE,TRANSFER TO ACCOUNT,26.0,63895.6,KL,unknown
51853,ISSUE,TRANSFER TO ACCOUNT,2991.0,51413.9,EF,unknown
51854,CREDIT,TRANSFER FROM ACCOUNT,4805.0,20020.0,QR,DUCHOD
51855,ISSUE,TRANSFER TO ACCOUNT,1969.0,41032.9,YZ,POJISTNE
51856,ISSUE,TRANSFER TO ACCOUNT,1339.0,40969.5,IJ,unknown
51859,CREDIT,TRANSFER FROM ACCOUNT,4544.0,18569.5,OP,DUCHOD
51861,ISSUE,TRANSFER TO ACCOUNT,8947.0,75928.8,OP,SIPO
51866,ISSUE,TRANSFER TO ACCOUNT,5037.0,57376.2,ST,SIPO
51867,ISSUE,TRANSFER TO ACCOUNT,7497.0,82309.9,AB,SIPO
51868,ISSUE,TRANSFER TO ACCOUNT,806.0,28203.0,OP,unknown
51871,ISSUE,TRANSFER TO ACCOUNT,1952.0,23671.8,UV,SIPO
51873,ISSUE,TRANSFER TO ACCOUNT,68.0,58255.1,GH,unknown
51879,CREDIT,TRANSFER FROM ACCOUNT,6379.0,19337.0,ST,DUCHOD
51883,CREDIT,TRANSFER FROM ACCOUNT,4260.0,25934.7,ST,DUCHOD
51884,ISSUE,TRANSFER TO ACCOUNT,3407.0,23659.0,EF,unknown
51885,ISSUE,TRANSFER TO ACCOUNT,6994.0,15864.7,QR,SIPO
51890,ISSUE,TRANSFER TO ACCOUNT,4653.0,22515.9,QR,unknown
51893,ISSUE,TRANSFER TO ACCOUNT,3294.0,40896.2,ST,SIPO
51895,CREDIT,TRANSFER FROM ACCOUNT,5009.0,24269.1,AB,DUCHOD
51897,ISSUE,TRANSFER TO ACCOUNT,3090.0,18141.8,QR,SIPO
51898,CREDIT,TRANSFER FROM ACCOUNT,4636.0,21231.8,WX,DUCHOD
51900,CREDIT,TRANSFER FROM ACCOUNT,4621.0,17255.7,AB,DUCHOD
51901,CREDIT,TRANSFER FROM ACCOUNT,5600.0,22900.0,WX,DUCHOD
51902,ISSUE,TRANSFER TO ACCOUNT,4129.0,20446.1,EF,SIPO
51905,ISSUE,TRANSFER TO ACCOUNT,1123.0,42185.6,QR,POJISTNE
51906,ISSUE,TRANSFER TO ACCOUNT,5221.0,36964.6,GH,SIPO
51907,ISSUE,TRANSFER TO ACCOUNT,100.0,27730.6,IJ,unknown
51909,ISSUE,TRANSFER TO ACCOUNT,6668.0,45758.8,WX,unknown
51911,ISSUE,TRANSFER TO ACCOUNT,6676.0,83694.8,AB,unknown
51918,ISSUE,TRANSFER TO ACCOUNT,2030.0,19611.5,UV,SIPO
51920,ISSUE,TRANSFER TO ACCOUNT,3230.0,54066.7,AB,unknown
51922,ISSUE,TRANSFER TO ACCOUNT,1319.0,23296.1,YZ,SIPO
51924,ISSUE,TRANSFER TO ACCOUNT,3860.0,26748.9,WX,SIPO
51926,ISSUE,TRANSFER TO ACCOUNT,1684.0,54164.1,OP,unknown
51929,ISSUE,TRANSFER TO ACCOUNT,1017.0,186.4,IJ,POJISTNE
51931,CREDIT,TRANSFER FROM ACCOUNT,5531.0,22624.0,IJ,DUCHOD
51935,CREDIT,TRANSFER FROM ACCOUNT,6490.0,25770.0,OP,DUCHOD
51936,CREDIT,TRANSFER FROM ACCOUNT,6226.0,23854.8,GH,DUCHOD
51939,ISSUE,TRANSFER TO ACCOUNT,733.0,57914.8,CD,unknown
51941,ISSUE,TRANSFER TO ACCOUNT,6892.0,51022.8,UV,SIPO
51942,ISSUE,TRANSFER TO ACCOUNT,3027.0,27657.8,IJ,SIPO
51943,ISSUE,TRANSFER TO ACCOUNT,3046.0,21520.4,YZ,SIPO
51947,ISSUE,TRANSFER TO ACCOUNT,3662.0,21101.3,OP,SIPO
51948,CREDIT,TRANSFER FROM ACCOUNT,5740.0,25700.0,GH,DUCHOD
51949,ISSUE,TRANSFER TO ACCOUNT,970.0,62224.3,EF,SIPO
51952,ISSUE,TRANSFER TO ACCOUNT,8151.0,77089.7,YZ,SIPO
51955,ISSUE,TRANSFER TO ACCOUNT,904.0,65674.7,KL,SIPO
51956,ISSUE,TRANSFER TO ACCOUNT,5394.0,28602.7,WX,SIPO
51959,CREDIT,TRANSFER FROM ACCOUNT,4299.0,23036.6,GH,DUCHOD
51960,ISSUE,TRANSFER TO ACCOUNT,385.0,47132.9,IJ,unknown
51961,ISSUE,TRANSFER TO ACCOUNT,269.0,16395.5,UV,POJISTNE
51962,ISSUE,TRANSFER TO ACCOUNT,10.0,19781.0,GH,unknown
51963,ISSUE,TRANSFER TO ACCOUNT,3095.0,19231.1,QR,SIPO
51964,CREDIT,TRANSFER FROM ACCOUNT,5810.0,25494.5,MN,DUCHOD
51967,ISSUE,TRANSFER TO ACCOUNT,2158.0,60611.8,EF,unknown
51968,CREDIT,TRANSFER FROM ACCOUNT,5355.0,21824.6,CD,DUCHOD
51970,ISSUE,TRANSFER TO ACCOUNT,1785.0,21682.6,EF,SIPO
51971,ISSUE,TRANSFER TO ACCOUNT,5191.0,58485.1,IJ,unknown
51973,ISSUE,TRANSFER TO ACCOUNT,2891.0,19540.1,EF,SIPO
51975,CREDIT,TRANSFER FROM ACCOUNT,4729.0,16305.8,AB,DUCHOD
51976,ISSUE,TRANSFER TO ACCOUNT,2944.0,24279.0,OP,SIPO
51977,CREDIT,TRANSFER FROM ACCOUNT,6028.0,27223.0,EF,DUCHOD
51979,ISSUE,TRANSFER TO ACCOUNT,2112.0,20432.6,KL,SIPO
51980,ISSUE,TRANSFER TO ACCOUNT,148.0,27117.6,ST,SIPO
51981,ISSUE,TRANSFER TO ACCOUNT,859.0,15467.6,ST,unknown
51984,ISSUE,TRANSFER TO ACCOUNT,2684.0,15918.8,AB,SIPO
51985,ISSUE,TRANSFER TO ACCOUNT,6940.0,75489.8,KL,SIPO
51986,ISSUE,TRANSFER TO ACCOUNT,1022.0,23744.1,MN,SIPO
51987,ISSUE,TRANSFER TO ACCOUNT,8024.0,43826.2,OP,SIPO
51989,ISSUE,TRANSFER TO ACCOUNT,2120.0,28507.0,QR,SIPO
51990,ISSUE,TRANSFER TO ACCOUNT,2042.0,13872.0,GH,SIPO
51991,CREDIT,TRANSFER FROM ACCOUNT,5718.0,25051.0,UV,DUCHOD
51992,ISSUE,TRANSFER TO ACCOUNT,6269.0,34163.7,KL,SIPO
51993,ISSUE,TRANSFER TO ACCOUNT,822.0,62829.4,CD,SIPO
51994,ISSUE,TRANSFER TO ACCOUNT,7.0,51701.1,MN,POJISTNE
51995,ISSUE,TRANSFER TO ACCOUNT,1316.0,40369.2,OP,POJISTNE
51996,ISSUE,TRANSFER TO ACCOUNT,2907.0,45572.5,QR,POJISTNE
51997,ISSUE,TRANSFER TO ACCOUNT,1538.0,48479.5,IJ,SIPO
51998,ISSUE,TRANSFER TO ACCOUNT,2095.0,28850.3,AB,unknown
52000,ISSUE,TRANSFER TO ACCOUNT,2844.0,27246.1,MN,SIPO
52004,CREDIT,TRANSFER FROM ACCOUNT,4529.0,24830.4,EF,DUCHOD
52005,ISSUE,TRANSFER TO ACCOUNT,1151.0,28247.4,OP,unknown
52006,ISSUE,TRANSFER TO ACCOUNT,1546.0,21465.7,GH,SIPO
52013,ISSUE,TRANSFER TO ACCOUNT,2687.0,22960.4,OP,SIPO
52015,ISSUE,TRANSFER TO ACCOUNT,2735.0,55317.7,AB,unknown
52016,ISSUE,TRANSFER TO ACCOUNT,1746.0,28460.8,ST,SIPO
52017,CREDIT,TRANSFER FROM ACCOUNT,6390.0,35031.7,KL,DUCHOD
52020,ISSUE,TRANSFER TO ACCOUNT,881.0,61022.9,AB,unknown
52023,ISSUE,TRANSFER TO ACCOUNT,5555.0,28214.3,ST,SIPO
52024,CREDIT,TRANSFER FROM ACCOUNT,6556.0,32919.5,AB,DUCHOD
52027,CREDIT,TRANSFER FROM ACCOUNT,6422.0,6922.0,UV,DUCHOD
52028,ISSUE,TRANSFER TO ACCOUNT,1810.0,42657.9,QR,unknown
52030,CREDIT,TRANSFER FROM ACCOUNT,5265.0,24514.3,IJ,DUCHOD
52035,ISSUE,TRANSFER TO ACCOUNT,5129.0,34599.8,KL,SIPO
52038,ISSUE,TRANSFER TO ACCOUNT,1599.0,25162.3,OP,SIPO
52039,ISSUE,TRANSFER TO ACCOUNT,2655.0,22149.4,YZ,SIPO
52040,ISSUE,TRANSFER TO ACCOUNT,82.0,29855.0,UV,unknown
52041,ISSUE,TRANSFER TO ACCOUNT,2613.0,21462.2,GH,SIPO
52044,ISSUE,TRANSFER TO ACCOUNT,5791.0,29681.3,MN,SIPO
52048,ISSUE,TRANSFER TO ACCOUNT,6339.0,28071.4,KL,SIPO
52049,ISSUE,TRANSFER TO ACCOUNT,2132.0,15531.5,YZ,SIPO
52050,CREDIT,TRANSFER FROM ACCOUNT,5822.0,24955.0,ST,DUCHOD
52058,ISSUE,TRANSFER TO ACCOUNT,471.0,25758.9,IJ,POJISTNE
52060,ISSUE,TRANSFER TO ACCOUNT,6306.0,14568.2,UV,SIPO
52061,ISSUE,TRANSFER TO ACCOUNT,4069.0,25874.7,MN,SIPO
52062,ISSUE,TRANSFER TO ACCOUNT,1537.0,27514.0,OP,SIPO
52063,ISSUE,TRANSFER TO ACCOUNT,2128.0,36110.1,GH,SIPO
52069,ISSUE,TRANSFER TO ACCOUNT,2652.0,59146.8,QR,SIPO
52070,ISSUE,TRANSFER TO ACCOUNT,1192.0,29027.6,YZ,SIPO
52071,ISSUE,TRANSFER TO ACCOUNT,1929.0,25131.6,WX,unknown
52072,ISSUE,TRANSFER TO ACCOUNT,1967.0,27060.6,CD,POJISTNE
52075,ISSUE,TRANSFER TO ACCOUNT,12504.0,51969.6,WX,POJISTNE
52076,ISSUE,TRANSFER TO ACCOUNT,5915.0,65372.6,EF,unknown
52077,ISSUE,TRANSFER TO ACCOUNT,1780.0,64473.6,CD,unknown
52082,ISSUE,TRANSFER TO ACCOUNT,262.0,22601.5,YZ,unknown
52083,ISSUE,TRANSFER TO ACCOUNT,646.0,26714.7,OP,POJISTNE
52086,ISSUE,TRANSFER TO ACCOUNT,3805.0,44260.8,IJ,unknown
52087,ISSUE,TRANSFER TO ACCOUNT,27.0,29590.2,ST,POJISTNE
52088,ISSUE,TRANSFER TO ACCOUNT,3334.0,25866.5,KL,SIPO
52089,ISSUE,TRANSFER TO ACCOUNT,2189.0,18239.8,EF,SIPO
52093,ISSUE,TRANSFER TO ACCOUNT,2507.0,25824.6,AB,SIPO
52095,ISSUE,TRANSFER TO ACCOUNT,6279.0,29663.8,CD,SIPO
52098,ISSUE,TRANSFER TO ACCOUNT,5070.0,31296.3,IJ,SIPO
52101,ISSUE,TRANSFER TO ACCOUNT,9115.0,32411.3,AB,POJISTNE
52102,CREDIT,TRANSFER FROM ACCOUNT,6727.0,33938.3,QR,DUCHOD
